Search Key,Name,Description,Account Type,Account Sign,Document Controlled,Summary Level,Default Account,Parent_Value,Element Level,Operands,Show Value Condition,Title Node
68225,"FORMULAS, DISENIOS Y PROTOTIPOS      ","FORMULAS, DISENIOS Y PROTOTIPOS      ",Expense,NATURAL,N,Y,,6822,C,,Algebraic,N
68225001,"FORMULAS, DISENIOS Y PROTOTIPOS      ","FORMULAS, DISENIOS Y PROTOTIPOS      ",Expense,NATURAL,N,N,,68225,S,,Algebraic,N
68229,OTROS ACTIVOS INTANGIBLES       ,OTROS ACTIVOS INTANGIBLES       ,Expense,NATURAL,N,Y,,6822,C,,Algebraic,N
68229001,OTROS ACTIVOS INTANGIBLES       ,OTROS ACTIVOS INTANGIBLES       ,Expense,NATURAL,N,N,,68229,S,,Algebraic,N
683,AGOTAMIENTO         ,AGOTAMIENTO         ,Expense,NATURAL,N,Y,,68,C,,Algebraic,N
6831,AGOTAMIENTO DE RECURSOS NATURALES ADQUIRIDOS     ,AGOTAMIENTO DE RECURSOS NATURALES ADQUIRIDOS     ,Expense,NATURAL,N,Y,,683,C,,Algebraic,N
68310001,AGOTAMIENTO DE RECURSOS NATURALES ADQUIRIDOS     ,AGOTAMIENTO DE RECURSOS NATURALES ADQUIRIDOS     ,Expense,NATURAL,N,N,,6831,S,,Algebraic,N
684,VALUACION DE ACTIVOS       ,VALUACION DE ACTIVOS       ,Expense,NATURAL,N,Y,,68,C,,Algebraic,N
6841,ESTIMACION DE CUENTAS DE COBRANZA DUDOSA    ,ESTIMACION DE CUENTAS DE COBRANZA DUDOSA    ,Expense,NATURAL,N,Y,,684,C,,Algebraic,N
68411,CUENTAS POR COBRAR COMERCIALES   TERCEROS    ,CUENTAS POR COBRAR COMERCIALES   TERCEROS    ,Expense,NATURAL,N,Y,,6841,C,,Algebraic,N
68411001,CUENTAS POR COBRAR COMERCIALES   TERCEROS    ,CUENTAS POR COBRAR COMERCIALES   TERCEROS    ,Expense,NATURAL,N,N,,68411,S,,Algebraic,N
68412,CUENTAS POR COBRAR COMERCIALES   RELACIONADAS    ,CUENTAS POR COBRAR COMERCIALES   RELACIONADAS    ,Expense,NATURAL,N,Y,,6841,C,,Algebraic,N
68412001,CUENTAS POR COBRAR COMERCIALES   RELACIONADAS    ,CUENTAS POR COBRAR COMERCIALES   RELACIONADAS    ,Expense,NATURAL,N,N,,68412,S,,Algebraic,N
68413,"CUENTAS POR COBRAR AL PERSONAL, A LOS ACCIONISTAS (SOCIOS), DIRECTORES Y GERENTES","CUENTAS POR COBRAR AL PERSONAL, A LOS ACCIONISTAS (SOCIOS), DIRECTORES Y GERENTES",Expense,NATURAL,N,Y,,6841,C,,Algebraic,N
68413001,"CUENTAS POR COBRAR AL PERSONAL, A LOS ACCIONISTAS (SOCIOS), DIRECTORES Y GERENTES","CUENTAS POR COBRAR AL PERSONAL, A LOS ACCIONISTAS (SOCIOS), DIRECTORES Y GERENTES",Expense,NATURAL,N,N,,68413,S,,Algebraic,N
68414,CUENTAS POR COBRAR DIVERSAS   TERCEROS    ,CUENTAS POR COBRAR DIVERSAS   TERCEROS    ,Expense,NATURAL,N,Y,,6841,C,,Algebraic,N
68415001,CUENTAS POR COBRAR DIVERSAS   RELACIONADAS    ,CUENTAS POR COBRAR DIVERSAS   RELACIONADAS    ,Expense,NATURAL,N,N,,68414,S,,Algebraic,N
6843,DESVALORIZACION DE INVERSIONES MOBILIARIAS      ,DESVALORIZACION DE INVERSIONES MOBILIARIAS      ,Expense,NATURAL,N,Y,,684,C,,Algebraic,N
68431,INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO   ,INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO   ,Expense,NATURAL,N,Y,,6843,C,,Algebraic,N
68431001,INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO   ,INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO   ,Expense,NATURAL,N,N,,68431,S,,Algebraic,N
68432,INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DERECHO PATRIMONIAL    ,INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DERECHO PATRIMONIAL    ,Expense,NATURAL,N,Y,,6843,C,,Algebraic,N
68432001,INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DERECHO PATRIMONIAL    ,INSTRUMENTOS FINANCIEROS REPRESENTATIVOS DE DERECHO PATRIMONIAL    ,Expense,NATURAL,N,N,,68432,S,,Algebraic,N
685,DETERIORO DEL VALOR DE LOS ACTIVOS    ,DETERIORO DEL VALOR DE LOS ACTIVOS    ,Expense,NATURAL,N,Y,,68,C,,Algebraic,N
6851,DESVALORIZACION DE INVERSIONES INMOBILIARIAS      ,DESVALORIZACION DE INVERSIONES INMOBILIARIAS      ,Expense,NATURAL,N,Y,,685,C,,Algebraic,N
68511,EDIFICACIONES         ,EDIFICACIONES         ,Expense,NATURAL,N,Y,,6851,C,,Algebraic,N
68511001,EDIFICACIONES         ,EDIFICACIONES         ,Expense,NATURAL,N,N,,68511,S,,Algebraic,N
6852,DESVALORIZACION DE INMUEBLES MAQUINARIA Y EQUIPO    ,DESVALORIZACION DE INMUEBLES MAQUINARIA Y EQUIPO    ,Expense,NATURAL,N,Y,,685,C,,Algebraic,N
68521,EDIFICACIONES         ,EDIFICACIONES         ,Expense,NATURAL,N,Y,,6852,C,,Algebraic,N
68521001,EDIFICACIONES         ,EDIFICACIONES         ,Expense,NATURAL,N,N,,68521,S,,Algebraic,N
68522,MAQUINARIAS Y EQUIPOS DE EXPLOTACION     ,MAQUINARIAS Y EQUIPOS DE EXPLOTACION     ,Expense,NATURAL,N,Y,,6852,C,,Algebraic,N
68522001,MAQUINARIAS Y EQUIPOS DE EXPLOTACION     ,MAQUINARIAS Y EQUIPOS DE EXPLOTACION     ,Expense,NATURAL,N,N,,68522,S,,Algebraic,N
68523,EQUIPO DE TRANSPORTE       ,EQUIPO DE TRANSPORTE       ,Expense,NATURAL,N,Y,,6852,C,,Algebraic,N
68523001,EQUIPO DE TRANSPORTE       ,EQUIPO DE TRANSPORTE       ,Expense,NATURAL,N,N,,68523,S,,Algebraic,N
68524,MUEBLES Y ENSERES       ,MUEBLES Y ENSERES       ,Expense,NATURAL,N,Y,,6852,C,,Algebraic,N
68524001,MUEBLES Y ENSERES       ,MUEBLES Y ENSERES       ,Expense,NATURAL,N,N,,68524,S,,Algebraic,N
68525,EQUIPOS DIVERSOS        ,EQUIPOS DIVERSOS        ,Expense,NATURAL,N,Y,,6852,C,,Algebraic,N
68525001,EQUIPOS DIVERSOS        ,EQUIPOS DIVERSOS        ,Expense,NATURAL,N,N,,68525,S,,Algebraic,N
68526,HERRAMIENTAS Y UNIDADES DE REEMPLAZO     ,HERRAMIENTAS Y UNIDADES DE REEMPLAZO     ,Expense,NATURAL,N,Y,,6852,C,,Algebraic,N
68526001,HERRAMIENTAS Y UNIDADES DE REEMPLAZO     ,HERRAMIENTAS Y UNIDADES DE REEMPLAZO     ,Expense,NATURAL,N,N,,68526,S,,Algebraic,N
6853,DESVALORIZACION DE INTANGIBLES       ,DESVALORIZACION DE INTANGIBLES       ,Expense,NATURAL,N,Y,,685,C,,Algebraic,N
68531,"CONCESIONES, LICENCIAS Y OTROS DERECHOS     ","CONCESIONES, LICENCIAS Y OTROS DERECHOS     ",Expense,NATURAL,N,Y,,6853,C,,Algebraic,N
68531001,"CONCESIONES, LICENCIAS Y OTROS DERECHOS     ","CONCESIONES, LICENCIAS Y OTROS DERECHOS     ",Expense,NATURAL,N,N,,68531,S,,Algebraic,N
68532,PATENTES Y PROPIEDAD INDUSTRIAL      ,PATENTES Y PROPIEDAD INDUSTRIAL      ,Expense,NATURAL,N,Y,,6853,C,,Algebraic,N
68532001,PATENTES Y PROPIEDAD INDUSTRIAL      ,PATENTES Y PROPIEDAD INDUSTRIAL      ,Expense,NATURAL,N,N,,68532,S,,Algebraic,N
68533,PROGRAMAS DE COMPUTADORA (SOFTWARE)      ,PROGRAMAS DE COMPUTADORA (SOFTWARE)      ,Expense,NATURAL,N,Y,,6853,C,,Algebraic,N
68533001,PROGRAMAS DE COMPUTADORA (SOFTWARE)      ,PROGRAMAS DE COMPUTADORA (SOFTWARE)      ,Expense,NATURAL,N,N,,68533,S,,Algebraic,N
68534,COSTOS DE EXPLORACION Y DESARROLLO     ,COSTOS DE EXPLORACION Y DESARROLLO     ,Expense,NATURAL,N,Y,,6853,C,,Algebraic,N
68534001,COSTOS DE EXPLORACION Y DESARROLLO     ,COSTOS DE EXPLORACION Y DESARROLLO     ,Expense,NATURAL,N,N,,68534,S,,Algebraic,N
68535,"FORMULAS, DISENIOS Y PROTOTIPOS      ","FORMULAS, DISENIOS Y PROTOTIPOS      ",Expense,NATURAL,N,Y,,6853,C,,Algebraic,N
68535001,"FORMULAS, DISENIOS Y PROTOTIPOS      ","FORMULAS, DISENIOS Y PROTOTIPOS      ",Expense,NATURAL,N,N,,68535,S,,Algebraic,N
68536,OTROS ACTIVOS INTANGIBLES       ,OTROS ACTIVOS INTANGIBLES       ,Expense,NATURAL,N,Y,,6853,C,,Algebraic,N
68536001,OTROS ACTIVOS INTANGIBLES       ,OTROS ACTIVOS INTANGIBLES       ,Expense,NATURAL,N,N,,68536,S,,Algebraic,N
68537,PLUSVALIA MERCANTIL        ,PLUSVALIA MERCANTIL        ,Expense,NATURAL,N,Y,,6853,C,,Algebraic,N
68537001,PLUSVALIA MERCANTIL        ,PLUSVALIA MERCANTIL        ,Expense,NATURAL,N,N,,68537,S,,Algebraic,N
6854,DESVALORIZACION DE ACTIVOS BIOLOGICOS EN PRODUCCION    ,DESVALORIZACION DE ACTIVOS BIOLOGICOS EN PRODUCCION    ,Expense,NATURAL,N,Y,,685,C,,Algebraic,N
68541,ACTIVOS BIOLOGICOS DE ORIGEN ANIMAL     ,ACTIVOS BIOLOGICOS DE ORIGEN ANIMAL     ,Expense,NATURAL,N,Y,,6854,C,,Algebraic,N
68541001,ACTIVOS BIOLOGICOS DE ORIGEN ANIMAL     ,ACTIVOS BIOLOGICOS DE ORIGEN ANIMAL     ,Expense,NATURAL,N,N,,68541,S,,Algebraic,N
68542,ACTIVOS BIOLOGICOS DE ORIGEN VEGETAL     ,ACTIVOS BIOLOGICOS DE ORIGEN VEGETAL     ,Expense,NATURAL,N,Y,,6854,C,,Algebraic,N
68542001,ACTIVOS BIOLOGICOS DE ORIGEN VEGETAL     ,ACTIVOS BIOLOGICOS DE ORIGEN VEGETAL     ,Expense,NATURAL,N,N,,68542,S,,Algebraic,N
686,PROVISIONES         ,PROVISIONES         ,Expense,NATURAL,N,Y,,68,C,,Algebraic,N
6861,PROVISION PARA LITIGIOS       ,PROVISION PARA LITIGIOS       ,Expense,NATURAL,N,Y,,686,C,,Algebraic,N
68611,PROVISION PARA LITIGIOS  COSTO     ,PROVISION PARA LITIGIOS  COSTO     ,Expense,NATURAL,N,Y,,6861,C,,Algebraic,N
68611001,PROVISION PARA LITIGIOS  COSTO     ,PROVISION PARA LITIGIOS  COSTO     ,Expense,NATURAL,N,N,,68611,S,,Algebraic,N
68612,PROVISION PARA LITIGIOS  ACTUALIZACION FINANCIERA    ,PROVISION PARA LITIGIOS  ACTUALIZACION FINANCIERA    ,Expense,NATURAL,N,Y,,6861,C,,Algebraic,N
68612001,PROVISION PARA LITIGIOS  ACTUALIZACION FINANCIERA    ,PROVISION PARA LITIGIOS  ACTUALIZACION FINANCIERA    ,Expense,NATURAL,N,N,,68612,S,,Algebraic,N
6862,"PROVISION POR DESMANTELAMIENTO, RETIRO O REHABILITACION DEL INMOVILIZADO  ","PROVISION POR DESMANTELAMIENTO, RETIRO O REHABILITACION DEL INMOVILIZADO  ",Expense,NATURAL,N,Y,,686,C,,Algebraic,N
68621,"PROVISION POR DESMANTELAMIENTO, RETIRO O REHABILITACION DEL INMOVILIZADO   COSTO ","PROVISION POR DESMANTELAMIENTO, RETIRO O REHABILITACION DEL INMOVILIZADO   COSTO ",Expense,NATURAL,N,Y,,6862,C,,Algebraic,N
68621001,"PROVISION POR DESMANTELAMIENTO, RETIRO O REHABILITACION DEL INMOVILIZADO   COSTO ","PROVISION POR DESMANTELAMIENTO, RETIRO O REHABILITACION DEL INMOVILIZADO   COSTO ",Expense,NATURAL,N,N,,68621,S,,Algebraic,N
68622,"PROVISION POR DESMANTELAMIENTO, RETIRO O REHABILITACION DEL INMOVILIZADO   ACTUALIZACININ FINANCIERA         ","PROVISION POR DESMANTELAMIENTO, RETIRO O REHABILITACION DEL INMOVILIZADO   ACTUALIZACININ FINANCIERA         ",Expense,NATURAL,N,Y,,6862,C,,Algebraic,N
68622001,"PROVISION POR DESMANTELAMIENTO, RETIRO O REHABILITACION DEL INMOVILIZADO   ACTUALIZACININ FINANCIERA         ","PROVISION POR DESMANTELAMIENTO, RETIRO O REHABILITACION DEL INMOVILIZADO   ACTUALIZACININ FINANCIERA         ",Expense,NATURAL,N,N,,68622,S,,Algebraic,N
6863,PROVISION PARA REESTRUCTURACIONES       ,PROVISION PARA REESTRUCTURACIONES       ,Expense,NATURAL,N,Y,,686,C,,Algebraic,N
68630001,PROVISION PARA REESTRUCTURACIONES       ,PROVISION PARA REESTRUCTURACIONES       ,Expense,NATURAL,N,N,,6863,S,,Algebraic,N
6864,PROVISION PARA PROTECCION Y REMEDIACION DEL MEDIO AMBIENTE  ,PROVISION PARA PROTECCION Y REMEDIACION DEL MEDIO AMBIENTE  ,Expense,NATURAL,N,Y,,686,C,,Algebraic,N
68641,PROVISION PARA PROTECCION Y REMEDIACION DEL MEDIO AMBIENTE  COSTO,PROVISION PARA PROTECCION Y REMEDIACION DEL MEDIO AMBIENTE  COSTO,Expense,NATURAL,N,Y,,6864,C,,Algebraic,N
68641001,PROVISION PARA PROTECCION Y REMEDIACION DEL MEDIO AMBIENTE  COSTO,PROVISION PARA PROTECCION Y REMEDIACION DEL MEDIO AMBIENTE  COSTO,Expense,NATURAL,N,N,,68641,S,,Algebraic,N
68642,PROVISION PARA PROTECCION Y REMEDIACION DEL MEDIO AMBIENTE  ACTUALIZACININ FINANCIERA ,PROVISION PARA PROTECCION Y REMEDIACION DEL MEDIO AMBIENTE  ACTUALIZACININ FINANCIERA ,Expense,NATURAL,N,Y,,6864,C,,Algebraic,N
68642001,PROVISION PARA PROTECCION Y REMEDIACION DEL MEDIO AMBIENTE  ACTUALIZACININ FINANCIERA ,PROVISION PARA PROTECCION Y REMEDIACION DEL MEDIO AMBIENTE  ACTUALIZACININ FINANCIERA ,Expense,NATURAL,N,N,,68642,S,,Algebraic,N
6866,PROVISION PARA GARANTIAS       ,PROVISION PARA GARANTIAS       ,Expense,NATURAL,N,Y,,686,C,,Algebraic,N
68661,PROVISION PARA GARANTIAS  COSTO     ,PROVISION PARA GARANTIAS  COSTO     ,Expense,NATURAL,N,Y,,6866,C,,Algebraic,N
68661001,PROVISION PARA GARANTIAS  COSTO     ,PROVISION PARA GARANTIAS  COSTO     ,Expense,NATURAL,N,N,,68661,S,,Algebraic,N
68662,PROVISION PARA GARANTIAS  ACTUALIZACION FINANCIERA    ,PROVISION PARA GARANTIAS  ACTUALIZACION FINANCIERA    ,Expense,NATURAL,N,Y,,6866,C,,Algebraic,N
68662001,PROVISION PARA GARANTIAS  ACTUALIZACION FINANCIERA    ,PROVISION PARA GARANTIAS  ACTUALIZACION FINANCIERA    ,Expense,NATURAL,N,N,,68662,S,,Algebraic,N
6869,OTRAS PROVISIONES        ,OTRAS PROVISIONES        ,Expense,NATURAL,N,Y,,686,C,,Algebraic,N
68690001,OTRAS PROVISIONES        ,OTRAS PROVISIONES        ,Expense,NATURAL,N,N,,6869,S,,Algebraic,N
69,COSTO DE VENTAS,COSTO DE VENTAS,Expense,NATURAL,N,Y,,6,C,,Algebraic,N
691,MERCADERIAS         ,MERCADERIAS         ,Expense,NATURAL,N,Y,,69,C,,Algebraic,N
6911,MERCADERIAS MANUFACTURADAS        ,MERCADERIAS MANUFACTURADAS        ,Expense,NATURAL,N,Y,,691,C,,Algebraic,N
69111,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,Y,,6911,C,,Algebraic,N
69111001,TERCEROS,TERCEROS,Expense,NATURAL,Y,N,P_COGS_ACCT,69111,S,,Algebraic,N
69112,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,Y,,6911,C,,Algebraic,N
69112001,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,N,,69112,S,,Algebraic,N
6912,MERCADERIAS DE EXTRACCION          ,MERCADERIAS DE EXTRACCION          ,Expense,NATURAL,N,Y,,691,C,,Algebraic,N
69121,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,Y,,6912,C,,Algebraic,N
69121001,TERCEROS,TERCEROS,Expense,NATURAL,N,N,,69121,S,,Algebraic,N
69122,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,Y,,6912,C,,Algebraic,N
69122001,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,N,,69122,S,,Algebraic,N
6913,MERCADERIAS AGROPECUARIAS Y PISCICOLAS      ,MERCADERIAS AGROPECUARIAS Y PISCICOLAS      ,Expense,NATURAL,N,Y,,691,C,,Algebraic,N
69131,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,Y,,6913,C,,Algebraic,N
69131001,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,N,,69131,S,,Algebraic,N
69132,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,Y,,6913,C,,Algebraic,N
69132001,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,N,,69132,S,,Algebraic,N
6914,MERCADERIAS INMUEBLES        ,MERCADERIAS INMUEBLES        ,Expense,NATURAL,N,Y,,691,C,,Algebraic,N
69141,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,Y,,6914,C,,Algebraic,N
69141001,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,N,,69141,S,,Algebraic,N
69142,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,Y,,6914,C,,Algebraic,N
69142001,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,N,,69142,S,,Algebraic,N
6915,OTRAS MERCADERIAS        ,OTRAS MERCADERIAS        ,Expense,NATURAL,N,Y,,691,C,,Algebraic,N
69151,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,Y,,6915,C,,Algebraic,N
69151001,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,N,,69151,S,,Algebraic,N
69152,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,Y,,6915,C,,Algebraic,N
69152001,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,N,,69152,S,,Algebraic,N
692,PRODUCTOS TERMINADOS        ,PRODUCTOS TERMINADOS        ,Expense,NATURAL,N,Y,,69,C,,Algebraic,N
6921,PRODUCTOS MANUFACTURADOS        ,PRODUCTOS MANUFACTURADOS        ,Expense,NATURAL,N,Y,,692,C,,Algebraic,N
69211,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,Y,,6921,C,,Algebraic,N
69211001,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,N,,69211,S,,Algebraic,N
69212,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,Y,,6921,C,,Algebraic,N
69212001,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,N,,69212,S,,Algebraic,N
6922,PRODUCTOS DE EXTRACCION    TERMINADOS      ,PRODUCTOS DE EXTRACCION    TERMINADOS      ,Expense,NATURAL,N,Y,,692,C,,Algebraic,N
69221,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,Y,,6922,C,,Algebraic,N
69221001,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,N,,69221,S,,Algebraic,N
69222,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,Y,,6922,C,,Algebraic,N
69222001,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,N,,69222,S,,Algebraic,N
6923,PRODUCTOS AGROPECUARIOS Y PISCICOLAS TERMINADOS     ,PRODUCTOS AGROPECUARIOS Y PISCICOLAS TERMINADOS     ,Expense,NATURAL,N,Y,,692,C,,Algebraic,N
69231,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,Y,,6923,C,,Algebraic,N
69231001,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,N,,69231,S,,Algebraic,N
69232,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,Y,,6923,C,,Algebraic,N
69232001,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,N,,69232,S,,Algebraic,N
6924,PRODUCTOS INMUEBLES TERMINADOS       ,PRODUCTOS INMUEBLES TERMINADOS       ,Expense,NATURAL,N,Y,,692,C,,Algebraic,N
69241,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,Y,,6924,C,,Algebraic,N
69241001,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,N,,69241,S,,Algebraic,N
69242,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,Y,,6924,C,,Algebraic,N
69242001,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,N,,69242,S,,Algebraic,N
6925,EXISTENCIAS DE SERVICIOS TERMINADOS      ,EXISTENCIAS DE SERVICIOS TERMINADOS      ,Expense,NATURAL,N,Y,,692,C,,Algebraic,N
69251,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,Y,,6925,C,,Algebraic,N
69251001,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,N,,69251,S,,Algebraic,N
69252,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,Y,,6925,C,,Algebraic,N
69252001,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,N,,69252,S,,Algebraic,N
6926,COSTOS DE FINANCIACION  PRODUCTOS TERMINADOS    ,COSTOS DE FINANCIACION  PRODUCTOS TERMINADOS    ,Expense,NATURAL,N,Y,,692,C,,Algebraic,N
69261,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,Y,,6926,C,,Algebraic,N
69261001,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,N,,69261,S,,Algebraic,N
69262,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,Y,,6926,C,,Algebraic,N
69262001,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,N,,69262,S,,Algebraic,N
6927,COSTOS DE PRODUCCION NO ABSORBIDO  PRODUCTOS TERMINADOS  ,COSTOS DE PRODUCCION NO ABSORBIDO  PRODUCTOS TERMINADOS  ,Expense,NATURAL,N,Y,,692,C,,Algebraic,N
69270001,COSTOS DE PRODUCCION NO ABSORBIDO  PRODUCTOS TERMINADOS  ,COSTOS DE PRODUCCION NO ABSORBIDO  PRODUCTOS TERMINADOS  ,Expense,NATURAL,N,N,,6927,S,,Algebraic,N
6928,COSTO DE INEFICIENCIA   PRODUCTOS TERMINADOS    ,COSTO DE INEFICIENCIA   PRODUCTOS TERMINADOS    ,Expense,NATURAL,N,Y,,692,C,,Algebraic,N
69280001,COSTO DE INEFICIENCIA   PRODUCTOS TERMINADOS    ,COSTO DE INEFICIENCIA   PRODUCTOS TERMINADOS    ,Expense,NATURAL,N,N,,6928,S,,Algebraic,N
693,"SUBPRODUCTOS, DESECHOS Y DESPERDICIOS      ","SUBPRODUCTOS, DESECHOS Y DESPERDICIOS      ",Expense,NATURAL,N,Y,,69,C,,Algebraic,N
6931,SUBPRODUCTOS         ,SUBPRODUCTOS         ,Expense,NATURAL,N,Y,,693,C,,Algebraic,N
69311,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,Y,,6931,C,,Algebraic,N
69311001,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,N,,69311,S,,Algebraic,N
69312,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,Y,,6931,C,,Algebraic,N
69312001,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,N,,69312,S,,Algebraic,N
6932,DESECHOS Y DESPERDICIOS       ,DESECHOS Y DESPERDICIOS       ,Expense,NATURAL,N,Y,,693,C,,Algebraic,N
69321,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,Y,,6932,C,,Algebraic,N
69321001,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,N,,69321,S,,Algebraic,N
69322,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,Y,,6932,C,,Algebraic,N
69322001,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,N,,69322,S,,Algebraic,N
694,SERVICIOS         ,SERVICIOS         ,Expense,NATURAL,N,Y,,69,C,,Algebraic,N
6941,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,Y,,694,C,,Algebraic,N
69410001,TERCEROS         ,TERCEROS         ,Expense,NATURAL,N,N,,6941,S,,Algebraic,N
6942,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,Y,,694,C,,Algebraic,N
69420001,RELACIONADAS         ,RELACIONADAS         ,Expense,NATURAL,N,N,,6942,S,,Algebraic,N
695,GASTOS POR DESVALORIZACION DE EXISTENCIAS     ,GASTOS POR DESVALORIZACION DE EXISTENCIAS     ,Expense,NATURAL,N,Y,,69,C,,Algebraic,N
6951,MERCADERIAS         ,MERCADERIAS         ,Expense,NATURAL,N,Y,,695,C,,Algebraic,N
69510001,MERCADERIAS         ,MERCADERIAS         ,Expense,NATURAL,N,N,,6951,S,,Algebraic,N
6952,PRODUCTOS TERMINADOS        ,PRODUCTOS TERMINADOS        ,Expense,NATURAL,N,Y,,695,C,,Algebraic,N
69520001,PRODUCTOS TERMINADOS        ,PRODUCTOS TERMINADOS        ,Expense,NATURAL,N,N,,6952,S,,Algebraic,N
6953,"SUBPRODUCTOS, DESECHOS Y DESPERDICIOS      ","SUBPRODUCTOS, DESECHOS Y DESPERDICIOS      ",Expense,NATURAL,N,Y,,695,C,,Algebraic,N
69530001,"SUBPRODUCTOS, DESECHOS Y DESPERDICIOS      ","SUBPRODUCTOS, DESECHOS Y DESPERDICIOS      ",Expense,NATURAL,N,N,,6953,S,,Algebraic,N
6954,PRODUCTOS EN PROCESO       ,PRODUCTOS EN PROCESO       ,Expense,NATURAL,N,Y,,695,C,,Algebraic,N
69540001,PRODUCTOS EN PROCESO       ,PRODUCTOS EN PROCESO       ,Expense,NATURAL,N,N,,6954,S,,Algebraic,N
6955,MATERIAS PRIMAS        ,MATERIAS PRIMAS        ,Expense,NATURAL,N,Y,,695,C,,Algebraic,N
69550001,MATERIAS PRIMAS        ,MATERIAS PRIMAS        ,Expense,NATURAL,N,N,,6955,S,,Algebraic,N
6956,"MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS     ","MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS     ",Expense,NATURAL,N,Y,,695,C,,Algebraic,N
69560001,"MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS     ","MATERIALES AUXILIARES, SUMINISTROS Y REPUESTOS     ",Expense,NATURAL,N,N,,6956,S,,Algebraic,N
6957,ENVASES Y EMBALAJES       ,ENVASES Y EMBALAJES       ,Expense,NATURAL,N,Y,,695,C,,Algebraic,N
69570001,ENVASES Y EMBALAJES       ,ENVASES Y EMBALAJES       ,Expense,NATURAL,N,N,,6957,S,,Algebraic,N
6958,EXISTENCIAS POR RECIBIR       ,EXISTENCIAS POR RECIBIR       ,Expense,NATURAL,N,Y,,695,C,,Algebraic,N
69580001,EXISTENCIAS POR RECIBIR       ,EXISTENCIAS POR RECIBIR       ,Expense,NATURAL,N,N,,6958,S,,Algebraic,N
